Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,ImpProb_H,ImpProb_D,ImpProb_A,HomeResult,AwayResult,Home_GF_avg,Home_GA_avg,Home_WinRate,Away_GF_avg,Away_GA_avg,Away_WinRate,Diff_GF,Diff_GA,Diff_WinRate,P_H,P_D,P_A,Predicted,Profit,Capital
2021-22,2021-12-14 20:00:00+00:00,Man City,Leeds,7,0,H,3.0,0.0,H,P Tierney,31.0,6.0,15.0,3.0,6.0,2.0,5.0,9.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6,0.6,0.8,1.0,1.4,0.2,0.6000000000000001,-0.7999999999999999,0.6000000000000001,0.2187702543192901,0.2703729623157905,0.5108567833649194,H,-1.0,70.50098662154124
2021-22,2021-12-15 19:30:00+00:00,Brighton,Wolves,0,1,A,0.0,1.0,A,T Harrington,12.0,8.0,2.0,5.0,7.0,4.0,11.0,14.0,2.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.8,1.2,0.2,0.8,1.2,0.2,0.0,0.0,0.0,0.3252976602818967,0.2784617607145155,0.3962405790035879,H,0.0,70.50098662154124
2021-22,2021-12-15 19:30:00+00:00,Crystal Palace,Southampton,2,2,D,1.0,2.0,A,S Hooper,9.0,15.0,6.0,4.0,4.0,6.0,16.0,20.0,2.0,4.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.8,1.2,0.4,0.6,2.4,0.2,1.2000000000000002,-1.2,0.2,0.1707693812349398,0.2223546161089901,0.6068760026560699,H,-1.0,69.50098662154124
2021-22,2021-12-15 20:00:00+00:00,Arsenal,West Ham,2,0,H,0.0,0.0,D,A Taylor,21.0,7.0,8.0,1.0,5.0,2.0,8.0,9.0,2.0,0.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.2,0.6,0.8,1.2,0.8,0.4,1.0000000000000002,-0.2,0.4,0.2397292776850753,0.2576120908284359,0.5026586314864887,H,-1.0,68.50098662154124
2021-22,2021-12-16 19:45:00+00:00,Chelsea,Everton,1,1,D,0.0,0.0,D,M Oliver,23.0,5.0,10.0,3.0,7.0,1.0,11.0,11.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,3.0,1.0,0.6,0.6,2.0,0.0,2.4,-1.0,0.6,0.1164502753951917,0.188129070750339,0.6954206538544692,H,-1.0,67.50098662154124
2021-22,2021-12-16 20:00:00+00:00,Liverpool,Newcastle,3,1,H,2.0,1.0,H,M Dean,23.0,4.0,8.0,2.0,11.0,0.0,9.0,4.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.6,0.8,0.6,0.6,2.0,0.0,2.0,-1.2,0.6,0.1250018952572175,0.2001983012669106,0.6747998034758718,H,-1.0,66.50098662154124
2021-22,2021-12-18 17:30:00+00:00,Leeds,Arsenal,1,4,A,0.0,3.0,A,A Marriner,9.0,21.0,2.0,12.0,1.0,4.0,11.0,7.0,3.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.2,0.8,0.4,1.0,1.8,0.2,0.1999999999999999,-1.0,0.2,0.2439287219053694,0.2644584860409461,0.4916127920536844,H,2.7006943172546993,69.20168093879595
2021-22,2021-12-19 14:00:00+00:00,Newcastle,Man City,0,4,A,0.0,2.0,A,M Atkinson,5.0,18.0,1.0,7.0,3.0,6.0,9.0,6.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,2.0,0.2,2.6,1.0,0.8,-1.2000000000000002,1.0,-0.6000000000000001,0.5511022268725794,0.2435667964901341,0.2053309766372865,A,-1.0,68.20168093879595
2021-22,2021-12-19 14:00:00+00:00,Wolves,Chelsea,0,0,D,0.0,0.0,D,D Coote,4.0,8.0,1.0,1.0,4.0,9.0,9.0,7.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,0.6,0.6,2.2,0.8,0.8,-1.2000000000000002,-0.2,-0.2,0.4357778483230216,0.2789565810530833,0.285265570623895,A,-1.0,67.20168093879595
2021-22,2021-12-19 16:30:00+00:00,Tottenham,Liverpool,2,2,D,1.0,1.0,D,P Tierney,10.0,18.0,5.0,6.0,6.0,4.0,12.0,11.0,4.0,4.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.8,1.0,0.8,3.4,0.8,0.8,-1.6,0.1999999999999999,0.0,0.507206876529185,0.2734601868712333,0.2193329365995817,A,-1.0,66.20168093879595
2021-22,2021-12-26 15:00:00+00:00,Man City,Leicester,6,3,H,4.0,0.0,H,C Kavanagh,17.0,14.0,9.0,8.0,14.0,4.0,11.0,9.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.6,0.6,0.8,1.6,1.6,0.2,1.0,-1.0,0.6000000000000001,0.1939202784522544,0.2440208680779866,0.5620588534697588,H,-1.0,65.20168093879595
2021-22,2021-12-26 15:00:00+00:00,Norwich,Arsenal,0,5,A,0.0,2.0,A,G Scott,4.0,16.0,2.0,6.0,3.0,5.0,13.0,7.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,0.6,1.2,0.2,1.8,2.0,0.4,-1.2000000000000002,-0.8,-0.2,0.3829668624127573,0.2820077372930835,0.3350254002941591,A,0.0,65.20168093879595
2021-22,2021-12-26 15:00:00+00:00,Tottenham,Crystal Palace,3,0,H,2.0,0.0,H,J Moss,17.0,4.0,6.0,0.0,4.0,2.0,16.0,10.0,1.0,1.0,0.0,1.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.2,0.6,1.4,1.4,0.2,0.4000000000000001,-0.1999999999999999,0.3999999999999999,0.2802295502729481,0.2760171895465902,0.4437532601804617,H,-1.0,64.20168093879595
2021-22,2021-12-26 15:00:00+00:00,West Ham,Southampton,2,3,A,0.0,1.0,A,K Friend,11.0,11.0,5.0,6.0,10.0,2.0,10.0,9.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,1.4,0.6,0.8,2.2,0.2,1.0,-0.8000000000000003,0.3999999999999999,0.1992485182814299,0.2467995271875892,0.5539519545309809,H,2.7006943172546993,66.90237525605065
2021-22,2021-12-26 17:30:00+00:00,Aston Villa,Chelsea,1,3,A,1.0,1.0,D,M Atkinson,8.0,10.0,1.0,4.0,2.0,5.0,8.0,11.0,3.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6,2.0,0.4,2.0,0.8,0.6,-0.3999999999999999,1.2,-0.1999999999999999,0.4751598744050011,0.2649365193654744,0.2599036062295244,A,-1.0,65.90237525605065
2021-22,2021-12-26 20:00:00+00:00,Brighton,Brentford,2,0,H,2.0,0.0,H,D England,15.0,16.0,5.0,6.0,6.0,9.0,8.0,10.0,1.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.4,1.2,0.0,1.6,2.2,0.2,-1.2000000000000002,-1.0000000000000002,-0.2,0.3639835560178572,0.2825289430991176,0.3534875008830252,A,0.0,65.90237525605065
2021-22,2021-12-27 20:00:00+00:00,Newcastle,Man United,1,1,D,1.0,0.0,H,C Pawson,13.0,13.0,8.0,4.0,2.0,4.0,11.0,8.0,3.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.0,2.2,0.2,1.6,1.8,0.4,-0.6000000000000001,0.4000000000000001,-0.2,0.4220882503018107,0.2748251139133897,0.3030866357847994,A,-1.0,64.90237525605065
2021-22,2021-12-28 15:00:00+00:00,Watford,West Ham,1,4,A,1.0,2.0,A,D England,14.0,13.0,5.0,6.0,4.0,5.0,12.0,12.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.2,2.4,0.2,1.0,1.2,0.2,0.1999999999999999,1.2,0.0,0.3993346712417953,0.278070512503659,0.3225948162545456,A,0.0,64.90237525605065
2021-22,2021-12-28 15:00:00+00:00,Crystal Palace,Norwich,3,0,H,3.0,0.0,H,P Tierney,19.0,12.0,6.0,3.0,8.0,8.0,9.0,13.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.8,1.2,0.4,0.6,2.4,0.2,1.2000000000000002,-1.2,0.2,0.1707693812349398,0.2223546161089901,0.6068760026560699,H,-1.0,63.90237525605065
2021-22,2021-12-28 15:00:00+00:00,Southampton,Tottenham,1,1,D,1.0,1.0,D,A Taylor,9.0,21.0,2.0,11.0,3.0,7.0,15.0,5.0,2.0,2.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,1.0,0.4,0.8,1.8,0.2,0.5999999999999999,-0.8,0.2,0.2282921516080322,0.2547114896958509,0.5169963586961168,H,-1.0,62.90237525605065
2021-22,2021-12-28 20:00:00+00:00,Leicester,Liverpool,1,0,H,0.0,0.0,D,M Oliver,6.0,21.0,1.0,4.0,1.0,12.0,8.0,11.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.4,1.8,0.6,2.8,1.2,0.6,-0.3999999999999999,0.6000000000000001,0.0,0.4390461572058727,0.2665619044668085,0.2943919383273187,A,1.299114531612049,64.2014897876627
2021-22,2021-12-29 19:30:00+00:00,Chelsea,Brighton,1,1,D,1.0,0.0,H,M Dean,11.0,18.0,5.0,6.0,10.0,8.0,14.0,7.0,4.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.6,1.0,0.4,0.8,1.2,0.0,1.8,-0.1999999999999999,0.4,0.185969889613575,0.2259403030632739,0.5880898073231511,H,-1.0,63.201489787662695
2021-22,2021-12-29 20:15:00+00:00,Brentford,Man City,0,1,A,0.0,1.0,A,D Coote,6.0,12.0,2.0,3.0,3.0,5.0,12.0,10.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,1.2,0.4,3.0,0.6,1.0,-2.0,0.6,-0.6,0.5844760633801869,0.2444006544275845,0.1711232821922285,A,-1.0,62.201489787662695
2021-22,2021-12-30 20:15:00+00:00,Man United,Burnley,3,1,H,3.0,1.0,H,J Moss,18.0,10.0,6.0,3.0,7.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,2.0,0.4,0.6,1.2,0.0,0.4,0.8,0.4,0.3302002723052212,0.2956386393817272,0.3741610883130515,H,0.0,62.201489787662695
2021-22,2022-01-01 12:30:00+00:00,Arsenal,Man City,1,2,A,1.0,0.0,H,S Attwell,7.0,15.0,2.0,2.0,5.0,5.0,13.0,5.0,3.0,2.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.2,0.2,1.0,2.4,0.4,1.0,-0.1999999999999997,-0.2,0.0,0.3601944647283986,0.26831215996666,0.3714933753049413,H,0.0,62.201489787662695
2021-22,2022-01-01 15:00:00+00:00,Watford,Tottenham,0,1,A,0.0,0.0,D,R Jones,6.0,21.0,4.0,9.0,3.0,7.0,6.0,9.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,2.2,0.2,1.0,1.4,0.2,0.3999999999999999,0.8000000000000003,0.0,0.3567458277098758,0.2720988877531549,0.3711552845369693,H,0.0,62.201489787662695
2021-22,2022-01-01 17:30:00+00:00,Crystal Palace,West Ham,2,3,A,0.0,3.0,A,D England,22.0,10.0,6.0,5.0,9.0,1.0,6.0,16.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.2,1.0,0.6,1.0,1.2,0.2,1.2000000000000002,-0.1999999999999999,0.3999999999999999,0.2237563671748909,0.2501813277035821,0.5260623051215269,H,2.7006943172546993,64.9021841049174
2021-22,2022-01-02 14:00:00+00:00,Leeds,Burnley,3,1,H,1.0,0.0,H,P Tierney,22.0,8.0,7.0,2.0,9.0,3.0,11.0,7.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.2,1.6,0.2,0.8,1.4,0.0,0.3999999999999999,0.2000000000000001,0.2,0.3024814199446615,0.277098163353417,0.4204204167019215,H,-1.0,63.902184104917396
2021-22,2022-01-02 14:00:00+00:00,Everton,Brighton,2,3,A,0.0,2.0,A,J Brooks,17.0,12.0,6.0,5.0,8.0,5.0,5.0,12.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.0,2.2,0.2,1.0,1.4,0.0,0.0,0.8000000000000003,0.2,0.3746120377140224,0.2902625815616619,0.3351253807243156,A,0.0,63.902184104917396
2021-22,2022-01-02 14:00:00+00:00,Brentford,Aston Villa,2,1,H,1.0,1.0,D,C Pawson,10.0,16.0,4.0,5.0,3.0,7.0,17.0,11.0,2.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.0,1.2,0.4,1.0,1.2,0.4,0.0,0.0,0.0,0.329969961712743,0.277423556944569,0.3926064813426879,H,0.0,63.902184104917396
2021-22,2022-01-02 16:30:00+00:00,Chelsea,Liverpool,2,2,D,2.0,2.0,D,A Taylor,15.0,10.0,6.0,6.0,6.0,7.0,5.0,13.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,1.2,0.2,1.8,1.4,0.4,-0.4000000000000001,-0.1999999999999999,-0.2,0.3688682564808377,0.2669615114125847,0.3641702321065777,A,0.0,63.902184104917396
2021-22,2022-01-03 17:30:00+00:00,Man United,Wolves,0,1,A,0.0,0.0,D,M Dean,9.0,19.0,2.0,6.0,3.0,8.0,9.0,8.0,3.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,2.0,0.6,0.4,0.8,0.2,1.0,1.2,0.3999999999999999,0.3137442002430881,0.2859243378803762,0.4003314618765357,H,2.7006943172546993,66.6028784221721
2021-22,2022-01-11 19:45:00+00:00,Southampton,Brentford,4,1,H,2.0,1.0,H,S Attwell,12.0,5.0,6.0,4.0,5.0,2.0,9.0,8.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,1.2,0.2,1.2,2.4,0.0,0.1999999999999999,-1.2,0.2,0.2343850313453719,0.2573493164051685,0.5082656522494595,H,-1.0,65.6028784221721
2021-22,2022-01-12 19:45:00+00:00,West Ham,Norwich,2,0,H,1.0,0.0,H,S Hooper,13.0,7.0,5.0,3.0,11.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.0,1.6,0.6,0.6,3.0,0.2,1.4,-1.4,0.3999999999999999,0.147406071747042,0.2158689679015355,0.6367249603514223,H,-1.0,64.6028784221721
2021-22,2022-01-14 20:00:00+00:00,Brighton,Crystal Palace,1,1,D,0.0,0.0,D,R Jones,19.0,3.0,4.0,1.0,9.0,0.0,11.0,7.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.8,1.2,0.2,1.0,1.6,0.2,-0.1999999999999999,-0.4000000000000001,0.0,0.3157046294812014,0.2778349491752876,0.406460421343511,H,-1.0,63.6028784221721
2021-22,2022-01-15 12:30:00+00:00,Man City,Chelsea,1,0,H,0.0,0.0,D,C Pawson,11.0,4.0,6.0,1.0,9.0,1.0,11.0,6.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,3.8,0.8,1.0,2.0,1.0,0.6,1.7999999999999998,-0.1999999999999999,0.4,0.2042379941697328,0.221394261724241,0.5743677441060261,H,-1.0,62.6028784221721
2021-22,2022-01-15 15:00:00+00:00,Newcastle,Watford,1,1,D,0.0,0.0,D,P Tierney,12.0,18.0,1.0,5.0,4.0,6.0,13.0,13.0,3.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.2,1.8,0.2,1.6,2.0,0.2,-0.4000000000000001,-0.1999999999999999,0.0,0.3548978190018049,0.2780038472479695,0.3670983337502255,H,0.0,62.6028784221721
2021-22,2022-01-15 15:00:00+00:00,Norwich,Everton,2,1,H,2.0,0.0,H,A Madley,14.0,12.0,3.0,5.0,8.0,8.0,12.0,14.0,3.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.4,1.8,0.2,0.6,2.0,0.0,-0.1999999999999999,-0.1999999999999999,0.2,0.3122864052757917,0.2931263356426952,0.3945872590815131,H,0.0,62.6028784221721
2021-22,2022-01-15 15:00:00+00:00,Wolves,Southampton,3,1,H,1.0,0.0,H,M Salisbury,9.0,13.0,5.0,10.0,2.0,10.0,13.0,14.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,0.6,0.4,0.4,1.2,2.6,0.2,-0.6,-2.2,0.2,0.2251417418474237,0.2701336167707366,0.5047246413818396,H,-1.0,61.6028784221721
2021-22,2022-01-15 17:30:00+00:00,Aston Villa,Man United,2,2,D,0.0,1.0,A,D Coote,13.0,13.0,9.0,6.0,3.0,6.0,8.0,13.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.4,2.0,0.4,1.4,1.2,0.4,0.0,0.8,0.0,0.3941436172933694,0.2771264768932966,0.3287299058133339,A,0.0,61.6028784221721
2021-22,2022-01-16 14:00:00+00:00,Liverpool,Brentford,3,0,H,1.0,0.0,H,J Moss,27.0,6.0,13.0,1.0,9.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,2.8,0.6,0.8,1.2,2.6,0.0,1.6,-2.0,0.8,0.1131206797663436,0.199522288991476,0.6873570312421803,H,-1.0,60.6028784221721
2021-22,2022-01-16 14:00:00+00:00,West Ham,Leeds,2,3,A,1.0,2.0,A,M Dean,15.0,18.0,5.0,5.0,4.0,3.0,6.0,9.0,3.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.2,1.6,0.6,1.0,2.6,0.2,1.2000000000000002,-1.0,0.3999999999999999,0.1806591867207763,0.23206100749289,0.5872798057863337,H,2.7006943172546993,63.3035727394268
2021-22,2022-01-18 20:00:00+00:00,Brighton,Chelsea,1,1,D,0.0,1.0,A,K Friend,10.0,15.0,2.0,3.0,5.0,7.0,8.0,5.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,0.8,0.6,0.2,1.4,1.2,0.4,-0.5999999999999999,-0.6,-0.2,0.3467797534523995,0.2739848597807361,0.3792353867668643,H,0.0,63.3035727394268
2021-22,2022-01-19 19:30:00+00:00,Leicester,Tottenham,2,3,A,1.0,1.0,D,J Moss,14.0,27.0,4.0,10.0,3.0,8.0,6.0,12.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.8,1.4,0.6,1.0,0.8,0.4,0.8,0.5999999999999999,0.1999999999999999,0.3074445034892042,0.2700645714715982,0.4224909250391975,H,2.7006943172546993,66.0042670566815
2021-22,2022-01-19 20:00:00+00:00,Brentford,Man United,1,3,A,0.0,0.0,D,A Marriner,18.0,13.0,8.0,5.0,6.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.2,1.0,0.6,1.2,1.6,0.2,0.0,-0.6000000000000001,0.3999999999999999,0.2771582352594535,0.2858481806357814,0.4369935841047651,H,2.7006943172546993,68.7049613739362
2021-22,2022-01-21 20:00:00+00:00,Watford,Norwich,0,3,A,0.0,0.0,D,M Dean,15.0,7.0,4.0,2.0,5.0,1.0,16.0,11.0,0.0,1.0,1.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,2.2,0.2,0.6,2.0,0.2,0.7999999999999999,0.2000000000000001,0.0,0.2807503963648445,0.25828860629463,0.4609609973405254,H,2.7006943172546993,71.4056556911909
2021-22,2022-01-22 12:30:00+00:00,Everton,Aston Villa,0,1,A,0.0,1.0,A,C Pawson,15.0,8.0,1.0,3.0,9.0,2.0,14.0,16.0,5.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.4,2.6,0.2,1.0,1.0,0.4,0.3999999999999999,1.6,-0.2,0.42457978889378,0.2656964978168848,0.3097237132893352,A,-1.0,70.4056556911909
2021-22,2022-01-22 15:00:00+00:00,Leeds,Newcastle,0,1,A,0.0,0.0,D,C Kavanagh,13.0,15.0,4.0,3.0,6.0,7.0,9.0,9.0,4.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.6,1.6,0.4,0.6,2.2,0.0,1.0,-0.6000000000000001,0.4,0.2064872048268455,0.2515315147746225,0.5419812803985319,H,2.7006943172546993,73.1063500084456
2021-22,2022-01-22 15:00:00+00:00,Man United,West Ham,1,0,H,0.0,0.0,D,J Moss,18.0,6.0,3.0,1.0,3.0,3.0,9.0,8.0,1.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.4,1.2,0.6,1.6,1.4,0.4,-0.2000000000000001,-0.1999999999999999,0.1999999999999999,0.3329926213380079,0.2839427711990718,0.3830646074629201,H,0.0,73.1063500084456
2021-22,2022-01-22 15:00:00+00:00,Brentford,Wolves,1,2,A,0.0,0.0,D,P Bankes,11.0,7.0,1.0,2.0,6.0,3.0,6.0,7.0,2.0,3.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,1.2,1.2,0.6,0.4,0.6,0.4,0.7999999999999999,0.6,0.1999999999999999,0.2964772986978191,0.2765454318016417,0.4269772695005391,H,2.7006943172546993,75.8070443257003
2021-22,2022-01-22 17:30:00+00:00,Southampton,Man City,1,1,D,1.0,0.0,H,S Hooper,7.0,20.0,3.0,5.0,2.0,11.0,13.0,5.0,3.0,0.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.8,1.0,0.4,2.4,0.6,1.0,-0.5999999999999999,0.4,-0.6,0.4620815936346049,0.2472432976694185,0.2906751086959765,A,-1.0,74.8070443257003
2021-22,2022-01-23 14:00:00+00:00,Arsenal,Burnley,0,0,D,0.0,0.0,D,D Coote,20.0,10.0,5.0,1.0,12.0,4.0,9.0,13.0,0.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.8,0.4,0.8,0.6,1.6,0.0,1.2000000000000002,-1.2000000000000002,0.8,0.156241235987457,0.2439042400988929,0.59985452391365,H,-1.0,73.8070443257003
2021-22,2022-01-23 14:00:00+00:00,Crystal Palace,Liverpool,1,3,A,0.0,2.0,A,K Friend,8.0,15.0,5.0,7.0,2.0,5.0,12.0,10.0,4.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,L,W,2.2,1.6,0.4,1.8,1.2,0.4,0.4000000000000001,0.4000000000000001,0.0,0.3452556862854161,0.261065907958697,0.393678405755887,H,0.0,73.8070443257003
2021-22,2022-01-23 14:00:00+00:00,Leicester,Brighton,1,1,D,0.0,0.0,D,M Atkinson,15.0,14.0,5.0,5.0,4.0,5.0,6.0,8.0,0.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,2.2,1.6,0.6,1.2,1.4,0.2,1.0000000000000002,0.2000000000000001,0.3999999999999999,0.2633134933906885,0.2634579287121198,0.4732285778971917,H,-1.0,72.8070443257003
2021-22,2022-01-23 16:30:00+00:00,Chelsea,Tottenham,2,0,H,0.0,0.0,D,P Tierney,15.0,6.0,7.0,3.0,10.0,3.0,17.0,14.0,2.0,1.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,W,L,1.6,1.4,0.2,1.0,0.8,0.4,0.6000000000000001,0.5999999999999999,-0.2,0.3380014853875131,0.257094059043465,0.4049044555690219,H,-1.0,71.8070443257003
2021-22,2022-02-05 18:00:00+00:00,Burnley,Watford,0,0,D,0.0,0.0,D,C Pawson,13.0,11.0,2.0,5.0,4.0,7.0,16.0,9.0,1.0,2.0,0.0,0.0,2.299114531612049,4.084460452807998,3.7006943172546993,0.4578421668316386,0.2577161882479978,0.2844416449203635,D,D,1.2,1.0,0.2,1.8,2.0,0.2,-0.6000000000000001,-1.0,0.0,0.317585323924979,0.2741324932705932,0.4082821828044278,H,-1.0,70.8070443257003
